web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679819691-490","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p>Oh she's so never getting rid of that dumb class <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7865633#comment-7865633"
"1679819691-491","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p>Poor authors need to eat <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7865650#comment-7865650"
"1679819691-492","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p>You know I had to clump all the cliffs right where it hurts, the level up chapters <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Cool001 (1)-min-AADAI+U7Xgw=.png""></p>
<p>I am a not sorry skeleton <img src=""https://www.royalroadcdn.com/public/smilies/peosinister-AABAtExUsww.png""></p>
<p><br>Thanks for reading :)</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7865743#comment-7865743"
"1679819691-493","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p>The power up through each filter is supposed to be huge is all I'm going to say <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_EyeSparkles001-min-AAAAxl48Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7865778#comment-7865778"
"1679819691-494","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7866327#comment-7866327"
"1679819691-495","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1101021/chapter-57-fading","Chapter 57 - Fading","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1101021?comment=7866696#comment-7866696"
"1679819853-496","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>I had this really funny thought just now of the archangel searching for a broom to sweep the sand off his property <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Laughing002-min-AABAgxA9Xgw=.png""></p>
<p>Damn saints, they respect nothing these days!</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873601#comment-7873601"
"1679819853-497","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>You can somewhat imagine Sorrow's personality from this chapter I think. <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>
<p>The Deep though? Oh boi, that's a whole 'nother thang.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873845#comment-7873845"
"1679819853-498","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>Should have been capitalized yep, missed it in editing <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Dead002-min-AADA2Bc8Xgw=.png""></p>
<p>Thanks for pointing these out <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Approval001 (1)-min-AACAHCk7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873392#comment-7873392"
"1679819853-499","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>Fairly obvious but still a small spoiler so... <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>
<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p>Because Pareth hasn't achieved high consciousness (and no, there's no way to cheat this, system-kun knows)</p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873472#comment-7873472"
"1679819853-500","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>It is what it is <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Cool001 (1)-min-AADAI+U7Xgw=.png""></p>
<p>Actually, here, have an exclusive look at my next ad for the story. Sofia does have assets. I mean. Skeletal ones. Obviously <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>
<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p><img src=""https://www.royalroadcdn.com/public/covers/AADAPBiy1RI.png?time=1675185230"" alt="""" width=""300"" height=""250""></p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873580#comment-7873580"
"1679819853-501","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>I do a shabby sketch, run it through AI until something decent comes out, then fix the details on photoshop</p>
<p>Honestly I'd love to make all the art myself but I don't have so much time to spare... I'll commission actual artists when I have enough money <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7874922#comment-7874922"
"1679819853-502","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>A proper ritual absolutely <em>would </em>make her into a demon again. But since she would also lose all her class skills in the process (besides [Blessing of the Deep]), that would have <em><span style=""text-decoration: underline"">very unfortunate</span></em> consequences for her summoned heroes...</p>
<p><img src=""https://www.royalroadcdn.com/public/smilies/peoshock-AAAA_4FVsww.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873647#comment-7873647"
"1679819853-503","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>okay but why do you tell me here ? <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Judging001_big-min-AACA1vE8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873685#comment-7873685"
"1679819853-504","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Blush001-min-AACAs2g7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873697#comment-7873697"
"1679819853-505","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>It's a debt, so that's ten levels of future experience. To be exact, it's ten times the full xp needed to go from the current level to the next.</p>
<p>In general losing levels isn't something you'll really see.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873825#comment-7873825"
"1679819853-506","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>Doesn't really fit Sorrow but it would make it more creepy yes. Also weirdly a bit less serious <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Confused001-min-AAAAR7g7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873858#comment-7873858"
"1679819853-507","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102004/chapter-58-rewards","Chapter 58 - Rewards","","<p>Well, she was meant to look like the absolute typical Saintess right from chapter one <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<blockquote>
<p><span style=""font-weight: 400"">Sofia squeezed herself through the spiked fence in her secret spot. There, a bar’s welds had eroded, allowing her to remove it and place it back without a trace. Going through the tight gap had become harder and harder for her these last few years.</span></p>
</blockquote>
<p>But fear not! Levels are very good at curing back pain! And a bone armor is very good at negating any bothersome jiggling. <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102004?comment=7873883#comment-7873883"
"1679820035-508","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Hmm, let's see what I have in store... Alright, here you go:</p>
<p><strong>You have learned the Passive : 'Never second no more' !</strong></p>
<p><strong>( ✧Д✧)</strong></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7883026#comment-7883026"
"1679820035-509","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Cannot tell <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881294#comment-7881294"
"1679820035-510","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Sometimes having some variety is nice <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881301#comment-7881301"
"1679820035-511","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>It is a tad bit longer, I'm trying to avoid making chapters too short now. If possible I'd like to make them all about 30% longer, but that will have to wait until my writing speed improves...<img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881439#comment-7881439"
"1679820035-512","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Though there's no tail on the horizon, well, there might still be some other growing opportunities soon... <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p>Why must you bully this poor punctuation like this <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Distress001-min-AACAdS08Xgw=.png""></p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881550#comment-7881550"
"1679820035-513","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>It's fine,<strong> [Identify]</strong> doesn't exactly work like that. Quite a peculiar skill this one <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881649#comment-7881649"
"1679820035-514","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p><img src=""https://www.royalroadcdn.com/public/smilies/peosinister-AABAtExUsww.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7881643#comment-7881643"
"1679820035-515","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>I take inspiration from the best</p>
<p>Next level up will be over 9000 pages long <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7882986#comment-7882986"
"1679820035-516","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Now imagine how dumb it will get if she keeps dumping all her points into health after every filter <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<p>Thanks for reading!</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7883047#comment-7883047"
"1679820035-517","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>This message is approved by the committee of convenient censoring <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7883035#comment-7883035"
"1679820035-518","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>I see what you did there <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7882994#comment-7882994"
"1679820035-519","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7882995#comment-7882995"
"1679820035-520","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>Well, of course you know I HAD to include the cleansing of the marrow and bones ;)</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7884012#comment-7884012"
"1679820035-521","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>I legit had no idea that this is how you spell it, nice catch <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Approval001 (1)-min-AACAHCk7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7884835#comment-7884835"
"1679820035-522","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>First of all, this guy's class wasn't paladin ;)</p>
<p>And no amount of health is going to save you if your brain's splattered on the grounds.</p>
<p>Of course with enough stats there's no splattering in the first place, but that's not that early <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7887580#comment-7887580"
"1679820035-523","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p>His class was magisterium, not paladin. Kinda look the same but actually very different.</p>
<p>Basically in terms of physical stats, you can expect people under level 200 to still be in the realm of what an actual human from earth could maybe achieve in a particular domain with godly genetics and at their peak with professional training.</p>
<p>Now, can you survive terminal velocity with somewhere between 2000-6000 health? Perhaps. While landing on hard stone floor? Much less likely. While wearing full on heavy fantasy plate armor when you're already a very tall and heavy person? That's going to be reaaally hard.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7887719#comment-7887719"
"1679820035-524","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1102869/chapter-59-level-100","Chapter 59 - Level : 100","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1102869?comment=7890753#comment-7890753"
"1679820234-525","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>Well. Since they can be healed with [Heal undead]... If you cut them off they'll regrow when you heal them... If she can use Pareth as an infinite source of bones I don't see why she couldn't use the wings ;)</p>
<p>And if they don't survive [Angel's bolt]... Just heal them at the same time, amaright? <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890198#comment-7890198"
"1679820234-526","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p><img src=""https://www.royalroadcdn.com/public/smilies/peoshock-AAAA_4FVsww.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7889519#comment-7889519"
"1679820234-527","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>Who said the robe doesn't have an open back? I didn't <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<p>And if you wonder, [Armor of bones] does not cover the wings, so she has little wing holes or something now, I don't know exactly how but it works <span style=""font-size: 0.9em""><span style=""font-weight: 400"">(｀• ω •´)b</span></span></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890128#comment-7890128"
"1679820234-528","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>Shallow water works, the ocean doesn't, basically it just means you must have a ground for the skeletons and graves to come out of <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7889908#comment-7889908"
"1679820234-529","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>Oh she can actually use it while flying, but the skill will take effect on the ground, and since the effective range is a sphere around her, the higher she is the less amount of ground will be affected by the skill.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890080#comment-7890080"
"1679820234-530","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>When it's gone, it's gone <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7889920#comment-7889920"
"1679820234-531","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>She learned it during a time-skip and then only used it once, since she never encountered more undead. So it wasn't brought up again.</p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890151#comment-7890151"
"1679820234-532","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>eventually, the opportunity will ARISE <img src=""https://www.royalroadcdn.com/public/smilies/peosinister-AABAtExUsww.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7893519#comment-7893519"
"1679820234-533","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>They're gonna be extra tough floor huggers <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890115#comment-7890115"
"1679820234-534","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>You get a graveyard in a graveyard. <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890111#comment-7890111"
"1679820234-535","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>There is still a yes amount of level up chapters left <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<p>My own pick would have probably been [Consecrated soul] there, who knows how that could end up</p>
<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7890392#comment-7890392"
"1679820234-536","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1103834/chapter-60-skilling","Chapter 60 - Skilling","","<p>the skill auto completes when you have at least a front and a back part, so consecrated mass soul grip wasn't an option</p>
<p>[Consecrated mass dispel grip] was one though, but it sounds quite weird. Maybe that would be like a forced disarming spell that makes everyone drop their weapon around you?<img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Confused001-min-AAAAR7g7Xgw=.png""></p>","1 month  ago","https://www.royalroad.com/fiction/chapter/1103834?comment=7893026#comment-7893026"
